{'reward_ctrl': -0.19475688626170531, 'reward_dist': -0.11215734920258476}
{'reward_ctrl': -0.98383789131381683, 'reward_dist': -0.37329382016059526}
{'reward_ctrl': -0.54465643525466945, 'reward_dist': -0.38230190488635551}
{'reward_ctrl': -0.30871320055836876, 'reward_dist': -0.37160800827004775}
{'reward_ctrl': -1.2485630653615187, 'reward_dist': -0.34355099691026014}
{'reward_ctrl': -0.60961789871554617, 'reward_dist': -0.29755767084806434}
{'reward_ctrl': -0.98998097709847299, 'reward_dist': -0.23696763918167457}
{'reward_ctrl': -1.1714849522111148, 'reward_dist': -0.17162368726252206}
{'reward_ctrl': -1.7384526659084301, 'reward_dist': -0.11355023784268675}
{'reward_ctrl': -1.1961270551347611, 'reward_dist': -0.072204566644345658}
{'reward_ctrl': -0.56015652156728368, 'reward_dist': -0.068144124699727429}
{'reward_ctrl': -0.25933893044891815, 'reward_dist': -0.09842362312414836}
{'reward_ctrl': -0.85052252007438445, 'reward_dist': -0.13696783298454696}
{'reward_ctrl': -0.98136358099221654, 'reward_dist': -0.16839369754778619}
{'reward_ctrl': -0.55935212452661742, 'reward_dist': -0.18191008012911516}
{'reward_ctrl': -1.6024562839097096, 'reward_dist': -0.18125185763507098}
{'reward_ctrl': -0.29333713676078471, 'reward_dist': -0.17965562584115402}
{'reward_ctrl': -1.5372061608539589, 'reward_dist': -0.1765701197955796}
{'reward_ctrl': -0.29248357200265385, 'reward_dist': -0.17344989803506555}
{'reward_ctrl': -0.60891671959347815, 'reward_dist': -0.17024099373939364}
{'reward_ctrl': -0.64037829420345882, 'reward_dist': -0.16254096200385854}
{'reward_ctrl': -0.44274204558940761, 'reward_dist': -0.15189669964347272}
{'reward_ctrl': -0.48048958944120368, 'reward_dist': -0.1387850839926415}
{'reward_ctrl': -1.012370487942609, 'reward_dist': -0.12112371061439374}
{'reward_ctrl': -1.0820979139578029, 'reward_dist': -0.10571822501473097}
{'reward_ctrl': -0.086679003653694464, 'reward_dist': -0.098695407288831735}
{'reward_ctrl': -1.2787573941027979, 'reward_dist': -0.096866526525745636}
{'reward_ctrl': -0.56467754389536795, 'reward_dist': -0.099911182047556543}
{'reward_ctrl': -0.39674860866316136, 'reward_dist': -0.1062690604573156}
{'reward_ctrl': -0.13330250238092772, 'reward_dist': -0.11247265843308064}
{'reward_ctrl': -1.3750548026521585, 'reward_dist': -0.12263938060057264}
{'reward_ctrl': -0.99247636283821727, 'reward_dist': -0.13993665980332182}
{'reward_ctrl': -0.27804133596640124, 'reward_dist': -0.16129096096786416}
{'reward_ctrl': -0.95258434416848747, 'reward_dist': -0.18333464528160348}
{'reward_ctrl': -0.65024962883514781, 'reward_dist': -0.20592684244829232}
{'reward_ctrl': -0.43312391127471328, 'reward_dist': -0.2278133634815129}
{'reward_ctrl': -0.57580108538969899, 'reward_dist': -0.24230476016950983}
{'reward_ctrl': -1.3663140160013949, 'reward_dist': -0.23618445353270051}
{'reward_ctrl': -0.56988102913380789, 'reward_dist': -0.22870676479754137}
{'reward_ctrl': -0.41347289168392171, 'reward_dist': -0.20922776123493203}
{'reward_ctrl': -1.1809159956487156, 'reward_dist': -0.18230797837834831}
{'reward_ctrl': -0.0081347774110447722, 'reward_dist': -0.14441159451731619}
{'reward_ctrl': -0.27859680864735925, 'reward_dist': -0.098298438525048756}
{'reward_ctrl': -0.71746569943566496, 'reward_dist': -0.057186876185955374}
{'reward_ctrl': -0.45492839376781219, 'reward_dist': -0.038126270671062515}
{'reward_ctrl': -0.47419817169650541, 'reward_dist': -0.049881156800093411}
{'reward_ctrl': -0.56673378371137961, 'reward_dist': -0.086418113825172602}
{'reward_ctrl': -0.86739450683211938, 'reward_dist': -0.12566706071943751}
{'reward_ctrl': -0.83063407676580248, 'reward_dist': -0.15262814402314323}
{'reward_ctrl': -0.55335697465081124, 'reward_dist': -0.17007267692824177}
{'reward_ctrl': -0.52993685780682465, 'reward_dist': -0.17976623421257859}
{'reward_ctrl': -0.017699495442314642, 'reward_dist': -0.18429417264935155}
{'reward_ctrl': -0.32400671169271134, 'reward_dist': -0.1888430653669611}
{'reward_ctrl': -0.091783983022294735, 'reward_dist': -0.19343229988970123}
{'reward_ctrl': -0.95166645522037829, 'reward_dist': -0.19744432969425549}
{'reward_ctrl': -0.2730326685014538, 'reward_dist': -0.19751376152467548}
{'reward_ctrl': -1.8514822406900069, 'reward_dist': -0.19204982434774542}
{'reward_ctrl': -0.36256435486072525, 'reward_dist': -0.17801544608313979}
{'reward_ctrl': -0.22782246319393645, 'reward_dist': -0.15334370618101001}
{'reward_ctrl': -0.38209983243899948, 'reward_dist': -0.12577783756803609}
{'reward_ctrl': -0.55882685496904472, 'reward_dist': -0.10314794553296068}
{'reward_ctrl': -1.0491789544456169, 'reward_dist': -0.080502573448586648}
{'reward_ctrl': -0.10890677885118807, 'reward_dist': -0.046550106187871199}
{'reward_ctrl': -1.0200949491303779, 'reward_dist': -0.016750881887454997}
{'reward_ctrl': -0.87736841928447173, 'reward_dist': -0.054193229529878775}
{'reward_ctrl': -0.20488011973025946, 'reward_dist': -0.10746551950909741}
{'reward_ctrl': -0.86875692497530932, 'reward_dist': -0.16411004488063063}
{'reward_ctrl': -0.55447291843908653, 'reward_dist': -0.21105314832782462}
{'reward_ctrl': -1.0995829507476798, 'reward_dist': -0.25335859371513808}
{'reward_ctrl': -1.2291631808544348, 'reward_dist': -0.29161914740782041}
{'reward_ctrl': -0.30880838691839396, 'reward_dist': -0.3257999718509349}
{'reward_ctrl': -0.41353373281436778, 'reward_dist': -0.35009764653219172}
{'reward_ctrl': -0.15426457070028735, 'reward_dist': -0.35999652340555849}
{'reward_ctrl': -0.89177021820010727, 'reward_dist': -0.3600287312731319}
{'reward_ctrl': -0.69332882194900058, 'reward_dist': -0.35108616493036598}
{'reward_ctrl': -1.0527907119549489, 'reward_dist': -0.33258237312715849}
{'reward_ctrl': -1.1388242844933132, 'reward_dist': -0.30845461165333882}
{'reward_ctrl': -0.47064541405410515, 'reward_dist': -0.2868338535829883}
{'reward_ctrl': -1.1127665826081636, 'reward_dist': -0.26632172770134643}
{'reward_ctrl': -0.95945881016184653, 'reward_dist': -0.23905762213097237}
{'reward_ctrl': -0.36418990996575695, 'reward_dist': -0.20185826193720208}
{'reward_ctrl': -1.1131456518373044, 'reward_dist': -0.15321501267865706}
{'reward_ctrl': -0.14823952026572088, 'reward_dist': -0.089863585239585195}
{'reward_ctrl': -0.98865134550165346, 'reward_dist': -0.021069392364541514}
{'reward_ctrl': -0.798362774451157, 'reward_dist': -0.051622709498383441}
{'reward_ctrl': -0.8309433115613345, 'reward_dist': -0.11651116906181126}
{'reward_ctrl': -0.95601791912169665, 'reward_dist': -0.17760416634845291}
{'reward_ctrl': -1.0274874202784972, 'reward_dist': -0.19493607862884674}
{'reward_ctrl': -0.50521811150772011, 'reward_dist': -0.20263522271902898}
{'reward_ctrl': -0.57764207010555535, 'reward_dist': -0.21209562924692496}
{'reward_ctrl': -0.70035708837689914, 'reward_dist': -0.21344925174712501}
{'reward_ctrl': -0.55438686299617967, 'reward_dist': -0.20784395932539201}
{'reward_ctrl': -1.1900750488980574, 'reward_dist': -0.19476737698314153}
{'reward_ctrl': -0.97934391876649385, 'reward_dist': -0.17923990088155167}
{'reward_ctrl': -0.94298677083049898, 'reward_dist': -0.16832299663244887}
{'reward_ctrl': -0.14785962262326877, 'reward_dist': -0.16868583996625641}
{'reward_ctrl': -0.3228046051306131, 'reward_dist': -0.17672809507900888}
{'reward_ctrl': -1.0246353229175809, 'reward_dist': -0.1894603678402827}
{'reward_ctrl': -1.140470391616496, 'reward_dist': -0.19801771177207278}
{'reward_ctrl': -0.38805674174252014, 'reward_dist': -0.1974154339257575}
{'reward_ctrl': -0.52502153620761316, 'reward_dist': -0.1967533571616962}
{'reward_ctrl': -0.10407086376413344, 'reward_dist': -0.19744243423610075}
{'reward_ctrl': -0.27127688147377144, 'reward_dist': -0.19538333460119917}
{'reward_ctrl': -0.608441632198224, 'reward_dist': -0.19287639500987108}
{'reward_ctrl': -1.0952392890583857, 'reward_dist': -0.18816931437207446}
{'reward_ctrl': -0.63201554358045986, 'reward_dist': -0.18292674243206608}
{'reward_ctrl': -0.32166166930551454, 'reward_dist': -0.17715718133465752}
{'reward_ctrl': -0.31856048612133503, 'reward_dist': -0.17293381105731273}
{'reward_ctrl': -1.590431342469476, 'reward_dist': -0.1730363913853305}
{'reward_ctrl': -0.22996579060704161, 'reward_dist': -0.1774332022690327}
{'reward_ctrl': -0.44922291621588945, 'reward_dist': -0.1841863925473245}
{'reward_ctrl': -0.34223949659955566, 'reward_dist': -0.18886097046011824}
{'reward_ctrl': -0.7393759143796208, 'reward_dist': -0.19077313255762329}
{'reward_ctrl': -0.42147306431915832, 'reward_dist': -0.19333717052380833}
{'reward_ctrl': -1.1445546833953164, 'reward_dist': -0.19858963178255648}
{'reward_ctrl': -0.14207980802164058, 'reward_dist': -0.2102296016739299}
{'reward_ctrl': -0.031662179668425432, 'reward_dist': -0.2288597629342865}
{'reward_ctrl': -0.82220306052743719, 'reward_dist': -0.24647333026133306}
{'reward_ctrl': -0.91553174916655389, 'reward_dist': -0.25488469921222234}
{'reward_ctrl': -1.687456778984544, 'reward_dist': -0.2524468020430915}
{'reward_ctrl': -0.69483597695956045, 'reward_dist': -0.24479096426747746}
{'reward_ctrl': -0.46031376237475441, 'reward_dist': -0.22937169060663767}
{'reward_ctrl': -0.49934804097878449, 'reward_dist': -0.20423856859575548}
{'reward_ctrl': -1.2453866569313981, 'reward_dist': -0.16882360884242212}
{'reward_ctrl': -0.80790252354948777, 'reward_dist': -0.12943549576770791}
{'reward_ctrl': -0.76432614237213858, 'reward_dist': -0.097703143387968455}
{'reward_ctrl': -0.27758661144667096, 'reward_dist': -0.11052385865980627}
{'reward_ctrl': -0.83812597999534577, 'reward_dist': -0.16145128872689818}
{'reward_ctrl': -0.080826043812380691, 'reward_dist': -0.21755665328225843}
{'reward_ctrl': -0.42195724101133625, 'reward_dist': -0.26307639636999497}
{'reward_ctrl': -0.19191371423189024, 'reward_dist': -0.29666745332893335}
{'reward_ctrl': -1.046283793746682, 'reward_dist': -0.32175922848964589}
{'reward_ctrl': -0.88676457151256027, 'reward_dist': -0.33919872146604702}
{'reward_ctrl': -0.18453146035594203, 'reward_dist': -0.34747324875681512}
{'reward_ctrl': -0.64436551931278363, 'reward_dist': -0.34503518382000947}
{'reward_ctrl': -0.67424506132004058, 'reward_dist': -0.3328108072494434}
{'reward_ctrl': -0.10403907327234305, 'reward_dist': -0.30722470971734867}
{'reward_ctrl': -0.08304939676545775, 'reward_dist': -0.28810269309494446}
{'reward_ctrl': -0.17480072772634989, 'reward_dist': -0.28646683679034396}
{'reward_ctrl': -1.2072251516930947, 'reward_dist': -0.28560180226464216}
{'reward_ctrl': -1.6041150763206686, 'reward_dist': -0.28091225226708466}
{'reward_ctrl': -0.79740347839137871, 'reward_dist': -0.26225413136567632}
{'reward_ctrl': -0.90735134816752372, 'reward_dist': -0.24006349029061527}
{'reward_ctrl': -1.0483226756815309, 'reward_dist': -0.22501774719418027}
{'reward_ctrl': -0.89628531296857794, 'reward_dist': -0.21913734203907698}
{'reward_ctrl': -0.33348789339078988, 'reward_dist': -0.22161211526871136}
{'reward_ctrl': -1.5883825218379495, 'reward_dist': -0.22701589074737544}
{'reward_ctrl': -0.022128875049843389, 'reward_dist': -0.2355013700382004}
{'reward_ctrl': -1.2248075173055704, 'reward_dist': -0.24608917087857088}
{'reward_ctrl': -0.25175726878546151, 'reward_dist': -0.25426743971062182}
{'reward_ctrl': -0.40426015832433942, 'reward_dist': -0.25609004844983929}
{'reward_ctrl': -0.052415014280399325, 'reward_dist': -0.25585035015620367}
{'reward_ctrl': -0.26991510180655709, 'reward_dist': -0.25768340087282726}
{'reward_ctrl': -0.24057932649698893, 'reward_dist': -0.25781149592750663}
{'reward_ctrl': -0.11724623960652386, 'reward_dist': -0.25416813853887421}
{'reward_ctrl': -1.2133289398826261, 'reward_dist': -0.24739697851659739}
{'reward_ctrl': -0.43755938456897447, 'reward_dist': -0.243988081103232}
{'reward_ctrl': -0.28765069559877754, 'reward_dist': -0.24909864200353748}
{'reward_ctrl': -0.78278411391167868, 'reward_dist': -0.25841918209023768}
{'reward_ctrl': -0.51191440335456218, 'reward_dist': -0.26843657279277527}
{'reward_ctrl': -0.096251775116612828, 'reward_dist': -0.27503288389902886}
{'reward_ctrl': -1.1291957435825972, 'reward_dist': -0.27856009845560181}
{'reward_ctrl': -0.81885394285665192, 'reward_dist': -0.2781428695384065}
{'reward_ctrl': -0.43122847267845532, 'reward_dist': -0.27325705446094206}
{'reward_ctrl': -0.14554591817417784, 'reward_dist': -0.26806669892748419}
{'reward_ctrl': -0.27124311640020832, 'reward_dist': -0.26482364114004181}
{'reward_ctrl': -1.2851263851706864, 'reward_dist': -0.26155723412513471}
{'reward_ctrl': -0.87003084636075168, 'reward_dist': -0.25522084436046866}
{'reward_ctrl': -0.86453898889815095, 'reward_dist': -0.24949291595475881}
{'reward_ctrl': -1.0181495079744314, 'reward_dist': -0.24453227484650464}
{'reward_ctrl': -1.0303857671043051, 'reward_dist': -0.2347805901438749}
{'reward_ctrl': -0.16717667847972462, 'reward_dist': -0.22504258765707999}
{'reward_ctrl': -0.27687364695833572, 'reward_dist': -0.21937553399597906}
{'reward_ctrl': -1.6006918368929148, 'reward_dist': -0.21333816691092719}
{'reward_ctrl': -0.039847627023664817, 'reward_dist': -0.20872102127506956}
{'reward_ctrl': -0.52102353513773858, 'reward_dist': -0.20708643276662522}
{'reward_ctrl': -0.32919813853530355, 'reward_dist': -0.20643807785102164}
{'reward_ctrl': -0.5493607181172544, 'reward_dist': -0.20620604986927674}
{'reward_ctrl': -0.75086137200105818, 'reward_dist': -0.20470956446322883}
{'reward_ctrl': -0.288188812732528, 'reward_dist': -0.19843635004242469}
{'reward_ctrl': -0.83398365599435409, 'reward_dist': -0.18763595831952495}
{'reward_ctrl': -0.28586275859329324, 'reward_dist': -0.17968207423235102}
{'reward_ctrl': -1.3851662679592067, 'reward_dist': -0.17783382949834076}
{'reward_ctrl': -1.6215010566787589, 'reward_dist': -0.17413364368450793}
{'reward_ctrl': -0.16336284456786135, 'reward_dist': -0.16887401380230757}
{'reward_ctrl': -0.82662171219157177, 'reward_dist': -0.16799305298431347}
{'reward_ctrl': -0.36571303009534584, 'reward_dist': -0.16665224360666131}
{'reward_ctrl': -1.1959957936017833, 'reward_dist': -0.23849327123530067}
{'reward_ctrl': -0.13030139373276242, 'reward_dist': -0.23446857920049829}
{'reward_ctrl': -0.84661533749776829, 'reward_dist': -0.22422214910891103}
{'reward_ctrl': -1.1684957648743854, 'reward_dist': -0.21143785071572926}
{'reward_ctrl': -0.32441689633676629, 'reward_dist': -0.19384734474478613}
{'reward_ctrl': -0.10371626161987207, 'reward_dist': -0.17496828615744209}
{'reward_ctrl': -1.1382562372594027, 'reward_dist': -0.1618086839184423}
{'reward_ctrl': -0.94638958432904097, 'reward_dist': -0.15905388608244861}
{'reward_ctrl': -0.58301579627110378, 'reward_dist': -0.15774285936943763}
{'reward_ctrl': -1.7166687965216649, 'reward_dist': -0.15242422059777827}
{'reward_ctrl': -0.54165435459257971, 'reward_dist': -0.15803096456978882}
{'reward_ctrl': -0.51077382911783054, 'reward_dist': -0.17426945199753455}
{'reward_ctrl': -0.82441746191577558, 'reward_dist': -0.19402462575116913}
{'reward_ctrl': -0.67008518645908266, 'reward_dist': -0.20864115780341019}
{'reward_ctrl': -0.4684129744546382, 'reward_dist': -0.21733798771326254}
{'reward_ctrl': -0.78214960036262382, 'reward_dist': -0.22249091425565229}
{'reward_ctrl': -1.1760597682561973, 'reward_dist': -0.22478695302046284}
{'reward_ctrl': -0.12767170087390151, 'reward_dist': -0.22952771389345866}
{'reward_ctrl': -0.61261028369359194, 'reward_dist': -0.23345007364259451}
{'reward_ctrl': -0.53557445812226501, 'reward_dist': -0.23417521160850646}
{'reward_ctrl': -0.94843613917890179, 'reward_dist': -0.23361515820653944}
{'reward_ctrl': -0.78471825433579689, 'reward_dist': -0.23321710729776851}
{'reward_ctrl': -0.99956301078835708, 'reward_dist': -0.23010207555061946}
{'reward_ctrl': -0.95991495669056603, 'reward_dist': -0.22668298016029589}
{'reward_ctrl': -0.19182984335547268, 'reward_dist': -0.22483358957450003}
{'reward_ctrl': -1.4436541191790273, 'reward_dist': -0.2236965151779495}
{'reward_ctrl': -0.51043606609086201, 'reward_dist': -0.22298636752372053}
{'reward_ctrl': -0.93507811441958344, 'reward_dist': -0.22298642210809669}
{'reward_ctrl': -0.32661819016523913, 'reward_dist': -0.22222058312338069}
{'reward_ctrl': -0.82919633719247043, 'reward_dist': -0.21610595246436651}
{'reward_ctrl': -0.30702695783466927, 'reward_dist': -0.20520298100708573}
{'reward_ctrl': -0.82167142074540478, 'reward_dist': -0.19988581530045088}
{'reward_ctrl': -0.18553501966659749, 'reward_dist': -0.19881134424561958}
{'reward_ctrl': -1.111755258239622, 'reward_dist': -0.19788465594067253}
{'reward_ctrl': -0.44822264154311203, 'reward_dist': -0.19445565194260259}
{'reward_ctrl': -1.1713680328252836, 'reward_dist': -0.18988385452962553}
{'reward_ctrl': -0.36551075059192606, 'reward_dist': -0.18740819438327858}
{'reward_ctrl': -0.14278484073893846, 'reward_dist': -0.18570380724596844}
{'reward_ctrl': -0.74271469122273892, 'reward_dist': -0.18297938227637672}
{'reward_ctrl': -0.10357612617642184, 'reward_dist': -0.17536980686782344}
{'reward_ctrl': -0.2988307997547659, 'reward_dist': -0.16279163948713313}
{'reward_ctrl': -0.43471896913640751, 'reward_dist': -0.14854530721621495}
{'reward_ctrl': -1.2917210146345355, 'reward_dist': -0.13493702764142509}
{'reward_ctrl': -0.52637566997331664, 'reward_dist': -0.12546074413206237}
{'reward_ctrl': -0.69250957911953759, 'reward_dist': -0.11857270543713647}
{'reward_ctrl': -1.3426209767581576, 'reward_dist': -0.11481678471545921}
{'reward_ctrl': -1.4920594326557346, 'reward_dist': -0.12216973325818065}
{'reward_ctrl': -0.60872328381961993, 'reward_dist': -0.13146434946477897}
{'reward_ctrl': -0.65825188767512632, 'reward_dist': -0.13464869613626124}
{'reward_ctrl': -0.82334746205868736, 'reward_dist': -0.13401238187356465}
{'reward_ctrl': -0.26562052599463154, 'reward_dist': -0.41102418561783582}
{'reward_ctrl': -0.95845725629548117, 'reward_dist': -0.41145498082391435}
{'reward_ctrl': -0.48551509820779526, 'reward_dist': -0.40891706280382739}
{'reward_ctrl': -0.70305830918603274, 'reward_dist': -0.40128477667759688}
{'reward_ctrl': -0.25039551156176315, 'reward_dist': -0.39243717529668848}
{'reward_ctrl': -0.77561969373655137, 'reward_dist': -0.38263657563398662}
{'reward_ctrl': -0.49110093493317536, 'reward_dist': -0.36890229467685925}
{'reward_ctrl': -0.98692030376372097, 'reward_dist': -0.35139449665502348}
{'reward_ctrl': -0.33911714127506509, 'reward_dist': -0.33055498780082465}
