{'reward_dist': -0.3329504489643752, 'reward_ctrl': -0.19475688626170531}
{'reward_dist': -0.13759231198698735, 'reward_ctrl': -0.64623489817686053}
{'reward_dist': -0.15822993541160524, 'reward_ctrl': -0.8822876542422492}
{'reward_dist': -0.31401397128387265, 'reward_ctrl': -0.2348139302368939}
{'reward_dist': -0.31532761641375701, 'reward_ctrl': -0.83141776757046815}
{'reward_dist': -0.32040800100401334, 'reward_ctrl': -0.56339897079103118}
{'reward_dist': -0.32774261882269745, 'reward_ctrl': -1.1111831093415161}
{'reward_dist': -0.33597474590678045, 'reward_ctrl': -0.37596124759499}
{'reward_dist': -0.34258790367390024, 'reward_ctrl': -0.81909311078105718}
{'reward_dist': -0.34390766656041272, 'reward_ctrl': -0.20351323806290902}
{'reward_dist': -0.3413978463197076, 'reward_ctrl': -0.16523704470534686}
{'reward_dist': -0.33528387702694434, 'reward_ctrl': -0.28387690737329119}
{'reward_dist': -0.32610922188609376, 'reward_ctrl': -0.60264458975678481}
{'reward_dist': -0.31661298510228258, 'reward_ctrl': -0.094804450566568638}
{'reward_dist': -0.30849911749276349, 'reward_ctrl': -1.1552652833141153}
{'reward_dist': -0.29618662645591481, 'reward_ctrl': -0.41828613953202121}
{'reward_dist': -0.27610934892235933, 'reward_ctrl': -1.5016857915208184}
{'reward_dist': -0.24526351105722813, 'reward_ctrl': -0.26960522706278051}
{'reward_dist': -0.20377949259670422, 'reward_ctrl': -0.49200499139571013}
{'reward_dist': -0.16373924904193346, 'reward_ctrl': -0.2053880016312504}
{'reward_dist': -0.13006811053560147, 'reward_ctrl': -0.3406588668979148}
{'reward_dist': -0.097322550161415194, 'reward_ctrl': -0.09346063113885858}
{'reward_dist': -0.066448648843655339, 'reward_ctrl': -0.58325303455803035}
{'reward_dist': -0.044192206644960964, 'reward_ctrl': -0.65608929221139256}
{'reward_dist': -0.053340493029026659, 'reward_ctrl': -1.0459480004589217}
{'reward_dist': -0.095983844755133621, 'reward_ctrl': -1.2745334977769649}
{'reward_dist': -0.14945581618878692, 'reward_ctrl': -0.28816714374673652}
{'reward_dist': -0.19958858175711106, 'reward_ctrl': -0.73986063687914094}
{'reward_dist': -0.24288522449279548, 'reward_ctrl': -0.81469249353191198}
{'reward_dist': -0.27784613045545004, 'reward_ctrl': -0.20517692889955444}
{'reward_dist': -0.2991114367797717, 'reward_ctrl': -0.207229740737325}
{'reward_dist': -0.30568858354975609, 'reward_ctrl': -0.15141764472937111}
{'reward_dist': -0.29834881961371745, 'reward_ctrl': -0.5053511398821755}
{'reward_dist': -0.28119597492396142, 'reward_ctrl': -0.17188689335239346}
{'reward_dist': -0.2564534916697111, 'reward_ctrl': -0.74596569044708649}
{'reward_dist': -0.22779188782604659, 'reward_ctrl': -0.053839183323979807}
{'reward_dist': -0.19832732614721491, 'reward_ctrl': -0.72407717746749412}
{'reward_dist': -0.15977313383724784, 'reward_ctrl': -0.15040676278890211}
{'reward_dist': -0.1123693007546117, 'reward_ctrl': -0.33402911304287369}
{'reward_dist': -0.069338871151798584, 'reward_ctrl': -0.54469281256221302}
{'reward_dist': -0.057460635516303933, 'reward_ctrl': -0.5298499783867836}
{'reward_dist': -0.092837203671069041, 'reward_ctrl': -0.18008001315541641}
{'reward_dist': -0.13773501920263947, 'reward_ctrl': -0.95709439753895298}
{'reward_dist': -0.18023413043726119, 'reward_ctrl': -1.4325569850783748}
{'reward_dist': -0.2177204521341656, 'reward_ctrl': -0.14204645713662359}
{'reward_dist': -0.24969477934646087, 'reward_ctrl': -1.3359234922235146}
{'reward_dist': -0.27259266444874525, 'reward_ctrl': -0.72187445310411658}
{'reward_dist': -0.29206700208469299, 'reward_ctrl': -0.31352545111487962}
{'reward_dist': -0.31071037472061697, 'reward_ctrl': -1.1658215759846455}
{'reward_dist': -0.32567183100632752, 'reward_ctrl': -1.5940897065289337}
{'reward_dist': -0.33694553059892263, 'reward_ctrl': -0.26450962157320607}
{'reward_dist': -0.34350056359073794, 'reward_ctrl': -0.40283150403539658}
{'reward_dist': -0.34580767563826542, 'reward_ctrl': -0.082498029500682316}
{'reward_dist': -0.23927276716149135, 'reward_ctrl': -0.34988781558186677}
{'reward_dist': -0.24051282946457164, 'reward_ctrl': -0.67879700968821732}
{'reward_dist': -0.24501041735409995, 'reward_ctrl': -1.4314781845004789}
{'reward_dist': -0.24768010706389687, 'reward_ctrl': -0.59062761333372538}
{'reward_dist': -0.24623252657475622, 'reward_ctrl': -0.8141007305796204}
{'reward_dist': -0.24622613831391232, 'reward_ctrl': -0.22860116071860254}
{'reward_dist': -0.24740230208937405, 'reward_ctrl': -0.38206847742810957}
{'reward_dist': -0.24995443653174368, 'reward_ctrl': -0.52424522120842854}
{'reward_dist': -0.25618548137763453, 'reward_ctrl': -0.20800413609141266}
{'reward_dist': -0.26282064458411697, 'reward_ctrl': -0.93751771979871812}
{'reward_dist': -0.26565451640656518, 'reward_ctrl': -0.8431103200308121}
{'reward_dist': -0.26369858037192423, 'reward_ctrl': -0.46663214672926395}
{'reward_dist': -0.25824879439061271, 'reward_ctrl': -1.0139974611098235}
{'reward_dist': -0.24922052221974686, 'reward_ctrl': -1.2334187194882975}
{'reward_dist': -0.23839175621830264, 'reward_ctrl': -0.9895450356540112}
{'reward_dist': -0.23050038842453771, 'reward_ctrl': -0.6316311649717461}
{'reward_dist': -0.22261059144412204, 'reward_ctrl': -0.36623203872484794}
{'reward_dist': -0.21259040819248409, 'reward_ctrl': -0.25763992335032143}
{'reward_dist': -0.20323259340536445, 'reward_ctrl': -0.99530666620689567}
{'reward_dist': -0.19059049943094339, 'reward_ctrl': -1.2785644441418835}
{'reward_dist': -0.17848224441259242, 'reward_ctrl': -1.0819609027674963}
{'reward_dist': -0.16864785774965738, 'reward_ctrl': -1.5317333638418313}
{'reward_dist': -0.15313133631677572, 'reward_ctrl': -0.92055285167525747}
{'reward_dist': -0.13807377377136368, 'reward_ctrl': -0.74039739783599268}
{'reward_dist': -0.12556871678973125, 'reward_ctrl': -1.7595577277092647}
{'reward_dist': -0.11509869702700296, 'reward_ctrl': -0.34885975328167973}
{'reward_dist': -0.11817255473356686, 'reward_ctrl': -0.16874805169081181}
{'reward_dist': -0.13622902743766216, 'reward_ctrl': -1.4788731664494881}
{'reward_dist': -0.16229437796299628, 'reward_ctrl': -1.0175732650096108}
{'reward_dist': -0.19516001472609762, 'reward_ctrl': -0.44226441121748572}
{'reward_dist': -0.23214539834425132, 'reward_ctrl': -0.2438861238126806}
{'reward_dist': -0.26526508253609354, 'reward_ctrl': -1.1476621215760878}
{'reward_dist': -0.2863655437868543, 'reward_ctrl': -0.71271335519246881}
{'reward_dist': -0.29089172838811544, 'reward_ctrl': -1.437078931567473}
{'reward_dist': -0.27538716238716487, 'reward_ctrl': -0.0033511924856197972}
{'reward_dist': -0.24227171560495658, 'reward_ctrl': -0.52391475577341451}
{'reward_dist': -0.19581142310683153, 'reward_ctrl': -1.1235662715004662}
{'reward_dist': -0.13885152196338471, 'reward_ctrl': -1.3731762641610437}
{'reward_dist': -0.081650047049831503, 'reward_ctrl': -0.42806264033089969}
{'reward_dist': -0.068247668167143588, 'reward_ctrl': -0.14972551811754348}
{'reward_dist': -0.08978553233004527, 'reward_ctrl': -0.68920544812799034}
{'reward_dist': -0.086159369588619292, 'reward_ctrl': -0.60326901452794268}
{'reward_dist': -0.077406779103676174, 'reward_ctrl': -0.036633156388417153}
{'reward_dist': -0.065555963088099106, 'reward_ctrl': -1.1093550744791651}
{'reward_dist': -0.056874777642014963, 'reward_ctrl': -1.829285449640194}
{'reward_dist': -0.056338424210619922, 'reward_ctrl': -0.26381697907266527}
{'reward_dist': -0.058158253466133382, 'reward_ctrl': -0.34302614753735072}
{'reward_dist': -0.05942351977874135, 'reward_ctrl': -0.2298306764344204}
{'reward_dist': -0.064431810638949163, 'reward_ctrl': -1.2968411505512227}
{'reward_dist': -0.06764500072208332, 'reward_ctrl': -1.2144274559048815}
{'reward_dist': -0.25397884389758774, 'reward_ctrl': -0.35354341316787852}
{'reward_dist': -0.25376848780431077, 'reward_ctrl': -0.6167316875446156}
{'reward_dist': -0.24864869990074626, 'reward_ctrl': -0.032329266378103252}
{'reward_dist': -0.23906354549245978, 'reward_ctrl': -1.124324521042011}
{'reward_dist': -0.22914641406332129, 'reward_ctrl': -0.58279976037205383}
{'reward_dist': -0.21749311358220152, 'reward_ctrl': -1.3044143280574891}
{'reward_dist': -0.19625483759407097, 'reward_ctrl': -0.4120098520025442}
{'reward_dist': -0.17049042772607326, 'reward_ctrl': -0.10561140067176861}
{'reward_dist': -0.15040017213851398, 'reward_ctrl': -0.57786150242590217}
{'reward_dist': -0.12781656845075814, 'reward_ctrl': -1.1352175577842623}
{'reward_dist': -0.10039057692677072, 'reward_ctrl': -0.010215043493024498}
{'reward_dist': -0.071875616205419712, 'reward_ctrl': -1.0549541673219209}
{'reward_dist': -0.043091059897440311, 'reward_ctrl': -0.59820958086994902}
{'reward_dist': -0.024643514459576164, 'reward_ctrl': -0.057906646591476152}
{'reward_dist': -0.0315466647161795, 'reward_ctrl': -0.51310960007110551}
{'reward_dist': -0.052559098770514422, 'reward_ctrl': -0.29313083271955398}
{'reward_dist': -0.071401067159784559, 'reward_ctrl': -0.99726582451961143}
{'reward_dist': -0.086856456861973519, 'reward_ctrl': -1.0790573750832892}
{'reward_dist': -0.093938673650839383, 'reward_ctrl': -0.85313759400601374}
{'reward_dist': -0.094728056055265519, 'reward_ctrl': -0.70287467658168734}
{'reward_dist': -0.09146360072076673, 'reward_ctrl': -0.70294641209666375}
{'reward_dist': -0.077641280395580409, 'reward_ctrl': -0.64395948428986038}
{'reward_dist': -0.05568357753459862, 'reward_ctrl': -0.41693734943447808}
{'reward_dist': -0.03333564759197874, 'reward_ctrl': -0.078510088494849029}
{'reward_dist': -0.01582700635995523, 'reward_ctrl': -0.677588635674231}
{'reward_dist': -0.0044728056962629829, 'reward_ctrl': -0.95529216277965878}
{'reward_dist': -0.022731161898567019, 'reward_ctrl': -0.66708020305081628}
{'reward_dist': -0.028612608352908356, 'reward_ctrl': -0.56019698229906212}
{'reward_dist': -0.033673994407725789, 'reward_ctrl': -0.38293555694914105}
{'reward_dist': -0.041394817322457929, 'reward_ctrl': -0.25439759332600398}
{'reward_dist': -0.05089204065329897, 'reward_ctrl': -1.2350867749499215}
{'reward_dist': -0.068890847723259541, 'reward_ctrl': -0.15705801594820165}
{'reward_dist': -0.090584843696929734, 'reward_ctrl': -0.33586068328181096}
{'reward_dist': -0.10814029916892354, 'reward_ctrl': -1.0741672350910383}
{'reward_dist': -0.12768858521544491, 'reward_ctrl': -0.02899737339200574}
{'reward_dist': -0.149864198566553, 'reward_ctrl': -1.0799287743605888}
{'reward_dist': -0.1732428399300032, 'reward_ctrl': -0.85472902980787269}
{'reward_dist': -0.20086461047061174, 'reward_ctrl': -0.52525321856698182}
{'reward_dist': -0.23228938041083041, 'reward_ctrl': -1.3514776372722048}
{'reward_dist': -0.26327413045604425, 'reward_ctrl': -1.4430852559177918}
{'reward_dist': -0.29510008057103232, 'reward_ctrl': -0.59230632185999343}
{'reward_dist': -0.32086459970744274, 'reward_ctrl': -1.0989975801461338}
{'reward_dist': -0.33236681936264445, 'reward_ctrl': -0.65190889379949424}
{'reward_dist': -0.32341175756246776, 'reward_ctrl': -0.28832341371250997}
{'reward_dist': -0.29413513084214976, 'reward_ctrl': -0.65548157865676293}
{'reward_dist': -0.24946600015274709, 'reward_ctrl': -0.21618222450944877}
{'reward_dist': -0.19826857382392082, 'reward_ctrl': -0.1137599261410103}
{'reward_dist': -0.14077021473339432, 'reward_ctrl': -0.53004902883778116}
{'reward_dist': -0.074059716268230005, 'reward_ctrl': -0.71612228887939433}
{'reward_dist': -0.034450321104153449, 'reward_ctrl': -0.25468457167029629}
{'reward_dist': -0.122269318594979, 'reward_ctrl': -0.56700077139237082}
{'reward_dist': -0.12108269518136248, 'reward_ctrl': -0.46830844582682452}
{'reward_dist': -0.1206912880906635, 'reward_ctrl': -0.91214434379305964}
{'reward_dist': -0.11754671256547436, 'reward_ctrl': -0.1978218973021359}
{'reward_dist': -0.10934474481268358, 'reward_ctrl': -0.57035332173699826}
{'reward_dist': -0.10488358988560223, 'reward_ctrl': -0.56576761005084064}
{'reward_dist': -0.10494439861114797, 'reward_ctrl': -1.3845459848182133}
{'reward_dist': -0.10321450521640158, 'reward_ctrl': -0.4379973533221137}
{'reward_dist': -0.09759113041428373, 'reward_ctrl': -0.25326385667903112}
{'reward_dist': -0.089248888085462108, 'reward_ctrl': -0.88636333455182648}
{'reward_dist': -0.078578139638259561, 'reward_ctrl': -0.48875154191694953}
{'reward_dist': -0.072269065837151258, 'reward_ctrl': -0.81807575722862447}
{'reward_dist': -0.075853783415430351, 'reward_ctrl': -0.30513456903936015}
{'reward_dist': -0.090469791253961845, 'reward_ctrl': -0.95347344780268262}
{'reward_dist': -0.11279568340804511, 'reward_ctrl': -1.1788168918429882}
{'reward_dist': -0.14448503421039871, 'reward_ctrl': -0.58543046402314702}
{'reward_dist': -0.18195919185317821, 'reward_ctrl': -0.037710032019814432}
{'reward_dist': -0.21921501714023198, 'reward_ctrl': -0.82266367966550413}
{'reward_dist': -0.2548976330899167, 'reward_ctrl': -0.87955143655939749}
{'reward_dist': -0.28553947185724976, 'reward_ctrl': -1.2802735541351276}
{'reward_dist': -0.30344737873706434, 'reward_ctrl': -0.062853059827470303}
{'reward_dist': -0.30868985553900435, 'reward_ctrl': -0.23838415280747741}
{'reward_dist': -0.30247934524117437, 'reward_ctrl': -0.35636266919140092}
{'reward_dist': -0.28844134519657766, 'reward_ctrl': -0.60178038634810582}
{'reward_dist': -0.27127347500009985, 'reward_ctrl': -1.4606998025348248}
{'reward_dist': -0.25190214822065737, 'reward_ctrl': -0.72702731057525538}
{'reward_dist': -0.22935307176534395, 'reward_ctrl': -0.85592188946910985}
{'reward_dist': -0.20641046441307828, 'reward_ctrl': -0.68478194688528427}
{'reward_dist': -0.18593995304437289, 'reward_ctrl': -0.14483492908039194}
{'reward_dist': -0.16809475028415932, 'reward_ctrl': -0.66401370668915605}
{'reward_dist': -0.15410669164789245, 'reward_ctrl': -0.62515348093959255}
{'reward_dist': -0.14330651556733529, 'reward_ctrl': -0.62505156329418921}
{'reward_dist': -0.13922410745785491, 'reward_ctrl': -1.1048996603634516}
{'reward_dist': -0.14034196126973211, 'reward_ctrl': -0.39273350167145538}
{'reward_dist': -0.14118596285701243, 'reward_ctrl': -0.1156668483867842}
{'reward_dist': -0.14022145846618009, 'reward_ctrl': -0.15268265168278575}
{'reward_dist': -0.13834912261854196, 'reward_ctrl': -1.2129631564109138}
{'reward_dist': -0.13331459104406948, 'reward_ctrl': -0.053763003560618}
{'reward_dist': -0.12448633675522255, 'reward_ctrl': -0.11327387634852459}
{'reward_dist': -0.11298612513068858, 'reward_ctrl': -0.62706863090679033}
{'reward_dist': -0.10221935789968152, 'reward_ctrl': -0.15003515185270458}
{'reward_dist': -0.09629993368945769, 'reward_ctrl': -1.0460447773328172}
{'reward_dist': -0.097313554720776435, 'reward_ctrl': -0.91342889495359991}
{'reward_dist': -0.10718188755800967, 'reward_ctrl': -0.56293702733648254}
{'reward_dist': -0.1234284856370992, 'reward_ctrl': -0.48997649910987773}
{'reward_dist': -0.12771938369678607, 'reward_ctrl': -0.95927692224000394}
{'reward_dist': -0.12373388202479052, 'reward_ctrl': -1.313520069791045}
{'reward_dist': -0.12029886080110823, 'reward_ctrl': -0.13245587237639364}
{'reward_dist': -0.11777303213262372, 'reward_ctrl': -0.61128272614386669}
{'reward_dist': -0.11848695459675979, 'reward_ctrl': -0.99063284472402535}
{'reward_dist': -0.07265324127354815, 'reward_ctrl': -1.1982518679773668}
{'reward_dist': -0.077608689162709368, 'reward_ctrl': -0.17369038086892924}
{'reward_dist': -0.086495819015615497, 'reward_ctrl': -0.76012520703837472}
{'reward_dist': -0.090013954799137139, 'reward_ctrl': -0.074601505573977392}
{'reward_dist': -0.089620297567385043, 'reward_ctrl': -1.0106615894637219}
{'reward_dist': -0.08806861168686575, 'reward_ctrl': -0.18134492392627882}
{'reward_dist': -0.087591850303314622, 'reward_ctrl': -0.79168675907179742}
{'reward_dist': -0.092134542032160788, 'reward_ctrl': -0.72954861035916252}
{'reward_dist': -0.098611273974681321, 'reward_ctrl': -0.65118771380335971}
{'reward_dist': -0.098871438851398596, 'reward_ctrl': -0.94222338891968438}
{'reward_dist': -0.092523686409760969, 'reward_ctrl': -0.3544367241550701}
{'reward_dist': -0.087972773306221067, 'reward_ctrl': -1.0085740980502038}
{'reward_dist': -0.08258969341864017, 'reward_ctrl': -1.0277882309722606}
{'reward_dist': -0.078132596535395046, 'reward_ctrl': -0.59528440438976338}
{'reward_dist': -0.079941026973647536, 'reward_ctrl': -0.24567476315290615}
{'reward_dist': -0.080586317034520905, 'reward_ctrl': -0.32062623622983166}
{'reward_dist': -0.075959435210634377, 'reward_ctrl': -0.66754384734560279}
{'reward_dist': -0.073812888880460462, 'reward_ctrl': -1.1507768464491277}
{'reward_dist': -0.076289555302554629, 'reward_ctrl': -0.80236805276833445}
{'reward_dist': -0.082785948243703819, 'reward_ctrl': -0.96358302511617644}
{'reward_dist': -0.088350485884689606, 'reward_ctrl': -0.3427243743428583}
{'reward_dist': -0.09262547141307631, 'reward_ctrl': -0.56936057940533746}
{'reward_dist': -0.10122062301855146, 'reward_ctrl': -0.088214005131859244}
{'reward_dist': -0.108903984592567, 'reward_ctrl': -0.91925942474647349}
{'reward_dist': -0.12141858624684637, 'reward_ctrl': -0.96439837873449741}
{'reward_dist': -0.1365208327801529, 'reward_ctrl': -1.068932724455022}
{'reward_dist': -0.15387063350703195, 'reward_ctrl': -0.42504375254097793}
{'reward_dist': -0.17696710126064644, 'reward_ctrl': -0.96198090707316541}
{'reward_dist': -0.19224947165177497, 'reward_ctrl': -1.3796658365203391}
{'reward_dist': -0.20249393784322953, 'reward_ctrl': -0.56132608617841007}
{'reward_dist': -0.21351430350192091, 'reward_ctrl': -0.70188644723480631}
{'reward_dist': -0.22117506865214545, 'reward_ctrl': -0.22238410060289412}
{'reward_dist': -0.2264130786332019, 'reward_ctrl': -0.79591717959419594}
{'reward_dist': -0.2286536280116577, 'reward_ctrl': -1.2187247058985793}
{'reward_dist': -0.23096066028073411, 'reward_ctrl': -0.82236912413247876}
{'reward_dist': -0.23235671068461791, 'reward_ctrl': -0.47439081852295623}
{'reward_dist': -0.23133173137273449, 'reward_ctrl': -1.0181389855692307}
{'reward_dist': -0.22829344317024738, 'reward_ctrl': -0.22306736601189767}
{'reward_dist': -0.22358498286468179, 'reward_ctrl': -1.1621085667087894}
{'reward_dist': -0.22174046714606971, 'reward_ctrl': -0.64969299926382129}
{'reward_dist': -0.21992964941677767, 'reward_ctrl': -0.68320535419567674}
{'reward_dist': -0.21551536564473836, 'reward_ctrl': -0.04238563650576059}
